,AgentName,steps,reward
526,CNNAgent,48,122
527,CNNAgent,58,112
528,CNNAgent,66,104
529,CNNAgent,63,107
530,CNNAgent,47,123
531,CNNAgent,70,100
532,CNNAgent,59,111
533,CNNAgent,58,112
534,CNNAgent,49,121
535,CNNAgent,72,98
536,CNNAgent,59,111
537,CNNAgent,45,125
538,CNNAgent,80,90
539,CNNAgent,55,115
540,CNNAgent,54,116
541,CNNAgent,81,89
542,CNNAgent,51,119
543,CNNAgent,70,100
544,CNNAgent,87,83
545,CNNAgent,61,109
546,CNNAgent,69,101
547,CNNAgent,36,134
548,CNNAgent,48,122
549,CNNAgent,45,125
550,CNNAgent,57,113
551,CNNAgent,59,111
552,CNNAgent,53,117
553,CNNAgent,58,112
554,CNNAgent,82,88
555,CNNAgent,67,103
556,CNNAgent,76,94
557,CNNAgent,65,105
558,CNNAgent,41,129
559,CNNAgent,52,118
560,CNNAgent,74,96
561,CNNAgent,67,103
562,CNNAgent,73,97
563,CNNAgent,64,106
564,CNNAgent,54,116
565,CNNAgent,68,102
566,CNNAgent,51,119
567,CNNAgent,75,95
568,CNNAgent,50,120
569,CNNAgent,56,114
570,CNNAgent,68,102
571,CNNAgent,64,106
572,CNNAgent,75,95
573,CNNAgent,64,106
574,CNNAgent,76,94
575,CNNAgent,52,118
576,CNNAgent,59,111
577,CNNAgent,90,80
578,CNNAgent,83,87
579,CNNAgent,59,111
580,CNNAgent,58,112
581,CNNAgent,50,120
582,CNNAgent,60,110
583,CNNAgent,42,128
584,CNNAgent,62,108
585,CNNAgent,51,119
586,CNNAgent,68,102
587,CNNAgent,54,116
588,CNNAgent,65,105
589,CNNAgent,65,105
590,CNNAgent,99,71
591,CNNAgent,46,124
592,CNNAgent,63,107
593,CNNAgent,63,107
594,CNNAgent,95,75
595,CNNAgent,45,125
596,CNNAgent,84,86
597,CNNAgent,49,121
598,CNNAgent,71,99
599,CNNAgent,48,122
600,CNNAgent,53,117
601,CNNAgent,80,90
602,CNNAgent,98,72
603,CNNAgent,55,115
604,CNNAgent,53,117
605,CNNAgent,66,104
606,CNNAgent,62,108
607,CNNAgent,66,104
608,CNNAgent,52,118
609,CNNAgent,76,94
610,CNNAgent,77,93
611,CNNAgent,74,96
612,CNNAgent,59,111
613,CNNAgent,75,95
614,CNNAgent,76,94
615,CNNAgent,45,125
616,CNNAgent,68,102
617,CNNAgent,63,107
618,CNNAgent,65,105
619,CNNAgent,46,124
620,CNNAgent,52,118
621,CNNAgent,76,94
622,CNNAgent,52,118
623,CNNAgent,61,109
624,CNNAgent,64,106
625,CNNAgent,84,86
626,CNNAgent,83,87
627,CNNAgent,46,124
628,CNNAgent,78,92
629,CNNAgent,75,95
630,CNNAgent,85,85
631,CNNAgent,55,115
632,CNNAgent,52,118
633,CNNAgent,74,96
634,CNNAgent,74,96
635,CNNAgent,62,108
636,CNNAgent,66,104
637,CNNAgent,63,107
638,CNNAgent,54,116
639,CNNAgent,43,127
640,CNNAgent,71,99
641,CNNAgent,42,128
642,CNNAgent,49,121
643,CNNAgent,51,119
644,CNNAgent,45,125
645,CNNAgent,68,102
646,CNNAgent,66,104
647,CNNAgent,59,111
648,CNNAgent,81,89
649,CNNAgent,69,101
650,CNNAgent,51,119
651,CNNAgent,54,116
652,CNNAgent,95,75
653,CNNAgent,54,116
654,CNNAgent,44,126
655,CNNAgent,72,98
656,CNNAgent,41,129
657,CNNAgent,68,102
658,CNNAgent,71,99
659,CNNAgent,75,95
660,CNNAgent,57,113
661,CNNAgent,66,104
662,CNNAgent,50,120
663,CNNAgent,77,93
664,CNNAgent,45,125
665,CNNAgent,51,119
666,CNNAgent,81,89
667,CNNAgent,59,111
668,CNNAgent,65,105
669,CNNAgent,71,99
670,CNNAgent,45,125
671,CNNAgent,78,92
672,CNNAgent,59,111
673,CNNAgent,64,106
674,CNNAgent,50,120
675,CNNAgent,55,115
676,CNNAgent,47,123
677,CNNAgent,89,81
678,CNNAgent,36,134
679,CNNAgent,61,109
680,CNNAgent,66,104
681,CNNAgent,57,113
682,CNNAgent,71,99
683,CNNAgent,37,133
684,CNNAgent,68,102
685,CNNAgent,61,109
686,CNNAgent,85,85
687,CNNAgent,44,126
688,CNNAgent,76,94
689,CNNAgent,63,107
690,CNNAgent,76,94
691,CNNAgent,65,105
692,CNNAgent,66,104
693,CNNAgent,63,107
694,CNNAgent,68,102
695,CNNAgent,76,94
696,CNNAgent,40,130
697,CNNAgent,65,105
698,CNNAgent,44,126
699,CNNAgent,83,87
700,CNNAgent,43,127
701,CNNAgent,61,109
702,CNNAgent,48,122
703,CNNAgent,68,102
704,CNNAgent,88,82
705,CNNAgent,80,90
706,CNNAgent,47,123
707,CNNAgent,58,112
708,CNNAgent,54,116
709,CNNAgent,58,112
710,CNNAgent,82,88
711,CNNAgent,70,100
712,CNNAgent,32,138
713,CNNAgent,43,127
714,CNNAgent,81,89
715,CNNAgent,75,95
716,CNNAgent,71,99
717,CNNAgent,51,119
718,CNNAgent,81,89
719,CNNAgent,72,98
720,CNNAgent,60,110
721,CNNAgent,62,108
722,CNNAgent,92,78
723,CNNAgent,60,110
724,CNNAgent,80,90
725,CNNAgent,82,88
726,CNNAgent,79,91
727,CNNAgent,72,98
728,CNNAgent,63,107
729,CNNAgent,50,120
730,CNNAgent,50,120
731,CNNAgent,47,123
732,CNNAgent,85,85
733,CNNAgent,57,113
734,CNNAgent,57,113
735,CNNAgent,58,112
736,CNNAgent,71,99
737,CNNAgent,63,107
738,CNNAgent,51,119
739,CNNAgent,59,111
740,CNNAgent,65,105
741,CNNAgent,43,127
742,CNNAgent,81,89
743,CNNAgent,65,105
744,CNNAgent,67,103
745,CNNAgent,55,115
746,CNNAgent,66,104
747,CNNAgent,85,85
748,CNNAgent,77,93
749,CNNAgent,82,88
750,CNNAgent,55,115
751,CNNAgent,59,111
752,CNNAgent,74,96
753,CNNAgent,39,131
754,CNNAgent,75,95
755,CNNAgent,68,102
756,CNNAgent,77,93
757,CNNAgent,68,102
758,CNNAgent,37,133
759,CNNAgent,65,105
760,CNNAgent,51,119
761,CNNAgent,62,108
762,CNNAgent,90,80
763,CNNAgent,49,121
764,CNNAgent,65,105
765,CNNAgent,69,101
766,CNNAgent,44,126
767,CNNAgent,78,92
768,CNNAgent,63,107
769,CNNAgent,60,110
770,CNNAgent,56,114
771,CNNAgent,74,96
772,CNNAgent,49,121
773,CNNAgent,61,109
774,CNNAgent,69,101
775,CNNAgent,69,101
776,CNNAgent,65,105
777,CNNAgent,65,105
778,CNNAgent,51,119
779,CNNAgent,63,107
780,CNNAgent,68,102
781,CNNAgent,51,119
782,CNNAgent,76,94
783,CNNAgent,49,121
784,CNNAgent,66,104
785,CNNAgent,52,118
786,CNNAgent,62,108
787,CNNAgent,65,105
788,CNNAgent,66,104
789,CNNAgent,86,84
790,CNNAgent,52,118
791,CNNAgent,77,93
792,CNNAgent,64,106
793,CNNAgent,53,117
794,CNNAgent,54,116
795,CNNAgent,76,94
796,CNNAgent,57,113
797,CNNAgent,53,117
798,CNNAgent,46,124
799,CNNAgent,60,110
800,CNNAgent,53,117
801,CNNAgent,60,110
802,CNNAgent,58,112
803,CNNAgent,55,115
804,CNNAgent,56,114
805,CNNAgent,57,113
806,CNNAgent,77,93
807,CNNAgent,65,105
808,CNNAgent,48,122
809,CNNAgent,58,112
810,CNNAgent,60,110
811,CNNAgent,70,100
812,CNNAgent,70,100
813,CNNAgent,85,85
814,CNNAgent,75,95
815,CNNAgent,70,100
816,CNNAgent,70,100
817,CNNAgent,50,120
818,CNNAgent,39,131
819,CNNAgent,49,121
820,CNNAgent,62,108
821,CNNAgent,86,84
822,CNNAgent,38,132
823,CNNAgent,70,100
824,CNNAgent,42,128
825,CNNAgent,56,114
826,CNNAgent,53,117
827,CNNAgent,64,106
828,CNNAgent,52,118
829,CNNAgent,72,98
830,CNNAgent,55,115
831,CNNAgent,63,107
832,CNNAgent,74,96
833,CNNAgent,65,105
834,CNNAgent,48,122
835,CNNAgent,39,131
836,CNNAgent,54,116
837,CNNAgent,67,103
838,CNNAgent,60,110
839,CNNAgent,49,121
840,CNNAgent,63,107
841,CNNAgent,46,124
842,CNNAgent,67,103
843,CNNAgent,60,110
844,CNNAgent,64,106
845,CNNAgent,43,127
846,CNNAgent,73,97
847,CNNAgent,47,123
848,CNNAgent,58,112
849,CNNAgent,61,109
850,CNNAgent,57,113
851,CNNAgent,55,115
852,CNNAgent,49,121
853,CNNAgent,66,104
854,CNNAgent,86,84
855,CNNAgent,85,85
856,CNNAgent,83,87
857,CNNAgent,65,105
858,CNNAgent,67,103
859,CNNAgent,89,81
860,CNNAgent,80,90
861,CNNAgent,54,116
862,CNNAgent,65,105
863,CNNAgent,83,87
864,CNNAgent,78,92
865,CNNAgent,85,85
866,CNNAgent,52,118
867,CNNAgent,61,109
868,CNNAgent,57,113
869,CNNAgent,62,108
870,CNNAgent,59,111
871,CNNAgent,59,111
872,CNNAgent,48,122
873,CNNAgent,52,118
874,CNNAgent,53,117
875,CNNAgent,63,107
876,CNNAgent,78,92
877,CNNAgent,51,119
878,CNNAgent,83,87
879,CNNAgent,65,105
880,CNNAgent,74,96
881,CNNAgent,60,110
882,CNNAgent,72,98
883,CNNAgent,55,115
884,CNNAgent,65,105
885,CNNAgent,75,95
886,CNNAgent,57,113
887,CNNAgent,56,114
888,CNNAgent,81,89
889,CNNAgent,67,103
890,CNNAgent,40,130
891,CNNAgent,63,107
