,AgentName,steps,reward
347,RandomAgent,94,76
348,RandomAgent,93,77
349,RandomAgent,98,72
350,RandomAgent,98,72
351,RandomAgent,99,71
352,RandomAgent,98,72
353,RandomAgent,98,72
354,RandomAgent,100,70
355,RandomAgent,94,76
356,RandomAgent,100,70
357,RandomAgent,99,71
358,RandomAgent,100,70
359,RandomAgent,100,70
360,RandomAgent,99,71
361,RandomAgent,97,73
362,RandomAgent,100,70
363,RandomAgent,92,78
364,RandomAgent,94,76
365,RandomAgent,95,75
366,RandomAgent,98,72
367,RandomAgent,97,73
368,RandomAgent,94,76
369,RandomAgent,93,77
370,RandomAgent,99,71
371,RandomAgent,98,72
372,RandomAgent,99,71
373,RandomAgent,91,79
374,RandomAgent,97,73
375,RandomAgent,94,76
376,RandomAgent,96,74
377,RandomAgent,98,72
378,RandomAgent,87,83
379,RandomAgent,98,72
380,RandomAgent,100,70
381,RandomAgent,97,73
382,RandomAgent,88,82
383,RandomAgent,99,71
384,RandomAgent,95,75
385,RandomAgent,91,79
386,RandomAgent,94,76
387,RandomAgent,91,79
388,RandomAgent,99,71
389,RandomAgent,96,74
390,RandomAgent,99,71
391,RandomAgent,97,73
392,RandomAgent,100,70
393,RandomAgent,95,75
394,RandomAgent,91,79
395,RandomAgent,96,74
396,RandomAgent,93,77
397,RandomAgent,99,71
398,RandomAgent,92,78
399,RandomAgent,96,74
400,RandomAgent,100,70
401,RandomAgent,99,71
402,RandomAgent,91,79
403,RandomAgent,99,71
404,RandomAgent,99,71
405,RandomAgent,95,75
406,RandomAgent,100,70
407,RandomAgent,93,77
408,RandomAgent,100,70
409,RandomAgent,100,70
410,RandomAgent,98,72
411,RandomAgent,99,71
412,RandomAgent,100,70
413,RandomAgent,98,72
414,RandomAgent,99,71
415,RandomAgent,91,79
416,RandomAgent,97,73
417,RandomAgent,93,77
418,RandomAgent,99,71
419,RandomAgent,100,70
420,RandomAgent,74,96
421,RandomAgent,99,71
422,RandomAgent,97,73
423,RandomAgent,98,72
424,RandomAgent,93,77
425,RandomAgent,99,71
426,RandomAgent,91,79
427,RandomAgent,100,70
428,RandomAgent,100,70
429,RandomAgent,78,92
430,RandomAgent,92,78
431,RandomAgent,98,72
432,RandomAgent,95,75
433,RandomAgent,98,72
434,RandomAgent,92,78
435,RandomAgent,95,75
436,RandomAgent,98,72
437,RandomAgent,95,75
438,RandomAgent,99,71
439,RandomAgent,97,73
440,RandomAgent,97,73
441,RandomAgent,99,71
442,RandomAgent,98,72
443,RandomAgent,100,70
444,RandomAgent,96,74
445,RandomAgent,98,72
446,RandomAgent,100,70
447,RandomAgent,89,81
448,RandomAgent,98,72
449,RandomAgent,99,71
450,RandomAgent,92,78
451,RandomAgent,97,73
452,RandomAgent,99,71
453,RandomAgent,79,91
454,RandomAgent,95,75
455,RandomAgent,98,72
456,RandomAgent,99,71
457,RandomAgent,98,72
458,RandomAgent,100,70
459,RandomAgent,100,70
460,RandomAgent,100,70
461,RandomAgent,95,75
462,RandomAgent,98,72
463,RandomAgent,96,74
464,RandomAgent,100,70
465,RandomAgent,83,87
466,RandomAgent,93,77
467,RandomAgent,95,75
468,RandomAgent,84,86
469,RandomAgent,90,80
470,RandomAgent,99,71
471,RandomAgent,93,77
472,RandomAgent,98,72
473,RandomAgent,99,71
474,RandomAgent,99,71
475,RandomAgent,96,74
476,RandomAgent,93,77
477,RandomAgent,99,71
478,RandomAgent,97,73
479,RandomAgent,96,74
480,RandomAgent,100,70
481,RandomAgent,94,76
482,RandomAgent,99,71
483,RandomAgent,91,79
484,RandomAgent,100,70
485,RandomAgent,96,74
486,RandomAgent,99,71
487,RandomAgent,91,79
488,RandomAgent,98,72
489,RandomAgent,91,79
